mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_tfidf__max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.2440828800201416,0.009465345106058657,0.010804176330566406,0.0033647558091881953,,1000,"{'classifier__max_depth': None, 'tfidf__max_features': 1000}",0.8519134775374376,0.8444259567387687,0.846089850249584,0.8369384359400999,0.8517901748542881,0.8462315790640357,0.005528559045208126,8,0.9511129602662783,0.9515290201789057,0.9538173496983565,0.9525691699604744,0.9498752079866889,0.9517807416181407,0.001334896682208396
0.3275629997253418,0.01533151691091769,0.007915449142456055,0.0010288346020932938,,2000,"{'classifier__max_depth': None, 'tfidf__max_features': 2000}",0.8494176372712147,0.8377703826955075,0.8352745424292846,0.8435940099833611,0.8501248959200666,0.843236293659887,0.005984237231876015,9,0.9544414395672977,0.9552735593925525,0.9573538589556896,0.957145828999376,0.9536189683860233,0.9555667310601879,0.0014719637510463473
0.3125354766845703,0.01239708523659611,0.009746503829956055,0.0031501538644681435,,3000,"{'classifier__max_depth': None, 'tfidf__max_features': 3000}",0.8552412645590682,0.8502495840266223,0.8427620632279534,0.8427620632279534,0.8501248959200666,0.8482279741923329,0.004829571936982276,4,0.9544414395672977,0.9558976492614937,0.9583940087372582,0.9577699188683171,0.9542429284525791,0.956149188977389,0.0016899402710412988
0.03840880393981934,0.003206500720234064,0.008044147491455078,0.0001105843456530759,5,1000,"{'classifier__max_depth': 5, 'tfidf__max_features': 1000}",0.8585690515806988,0.848585690515807,0.8361064891846922,0.8427620632279534,0.8501248959200666,0.8472296380858436,0.007516480042077969,6,0.8491782816725608,0.8514666111920116,0.8529228208862076,0.8522987310172665,0.8500415973377704,0.8511816084211634,0.0013909675520633942
0.04335994720458984,0.0040409654124534825,0.007920360565185547,0.0001858987807224593,5,2000,"{'classifier__max_depth': 5, 'tfidf__max_features': 2000}",0.8585690515806988,0.8469217970049917,0.8386023294509152,0.8427620632279534,0.8501248959200666,0.8473960274369251,0.0068016297279018525,5,0.8489702517162472,0.851258581235698,0.8537549407114624,0.8522987310172665,0.8502495840266223,0.8513064177414593,0.0016466212619440466
0.04322891235351563,0.003923649511480649,0.008004522323608399,2.2575406941160263e-05,5,3000,"{'classifier__max_depth': 5, 'tfidf__max_features': 3000}",0.8577371048252912,0.846089850249584,0.8386023294509152,0.8427620632279534,0.8501248959200666,0.847063248734762,0.0065473619700045374,7,0.8491782816725608,0.851258581235698,0.8537549407114624,0.8522987310172665,0.8500415973377704,0.8513064263949517,0.0016193191460746397
0.05615744590759277,8.707320698894702e-05,0.00805959701538086,7.714049246135548e-05,10,1000,"{'classifier__max_depth': 10, 'tfidf__max_features': 1000}",0.8785357737104825,0.8527454242928453,0.848585690515807,0.8544093178036606,0.855120732722731,0.8578793878091053,0.010574197208305039,1,0.8699812773039318,0.8774703557312253,0.8758061160807156,0.8762221759933431,0.877495840266223,0.8753951530750879,0.002788629093438689
0.05755648612976074,0.0032204084281067407,0.009700727462768555,0.0033276785756080267,10,2000,"{'classifier__max_depth': 10, 'tfidf__max_features': 2000}",0.8768718801996672,0.8502495840266223,0.8477537437603994,0.8477537437603994,0.8534554537885096,0.8552168811071196,0.011028259067458666,3,0.8691491574786769,0.8770542958185978,0.8735177865612648,0.87268566673601,0.8741680532445923,0.8733149919678282,0.0025495670109188123
0.05530872344970703,0.005299495681852415,0.009616708755493164,0.0032096746693338375,10,3000,"{'classifier__max_depth': 10, 'tfidf__max_features': 3000}",0.8793677204658902,0.8519134775374376,0.8494176372712147,0.8469217970049917,0.8517901748542881,0.8558821614267644,0.011883976543494578,2,0.8685250676097358,0.8772623257749116,0.8764302059496567,0.8718535469107551,0.8733361064891847,0.8734814505468489,0.0031694511473937515
